game_pk,batter,batter_name,at_bat_number,ondeck_woba
745499,673548,Seiya Suzuki,36,0.3218178371517683
745499,641355,Cody Bellinger,37,
745499,457705,Andrew McCutchen,40,0.3427446141990418
745499,668804,Bryan Reynolds,41,
745499,666624,Christopher Morel,42,0.3410449178843963
745499,664023,Ian Happ,45,
745499,665833,Oneil Cruz,46,
745499,663538,Nico Hoerner,53,0.364872846918827
745499,673548,Seiya Suzuki,54,0.3218178371517683
745499,641355,Cody Bellinger,55,
745499,457705,Andrew McCutchen,58,0.3427446141990418
745499,668804,Bryan Reynolds,59,0.3310161504881952
745499,665833,Oneil Cruz,60,
745499,666624,Christopher Morel,61,
745499,664023,Ian Happ,67,0.3364596908168321
745499,683737,Michael Busch,69,0.3131190129555762
745499,663538,Nico Hoerner,70,0.364872846918827
745499,673548,Seiya Suzuki,71,
745499,457705,Andrew McCutchen,75,0.3427446141990418
745499,668804,Bryan Reynolds,76,0.3310161504881952
745499,665833,Oneil Cruz,77,
745499,641355,Cody Bellinger,78,
745500,457705,Andrew McCutchen,4,0.3427446141990418
745500,668804,Bryan Reynolds,5,0.3310161504881952
745500,665833,Oneil Cruz,7,
745500,656305,Matt Chapman,8,0.3397771031342955
745500,624585,Jorge Soler,9,
745500,671218,Heliot Ramos,15,
745500,457705,Andrew McCutchen,20,0.3427446141990418
745500,668804,Bryan Reynolds,21,
745500,656305,Matt Chapman,24,0.3397771031342955
745500,624585,Jorge Soler,25,
745500,665833,Oneil Cruz,28,
745500,671218,Heliot Ramos,34,
745500,457705,Andrew McCutchen,38,0.3427446141990418
745500,668804,Bryan Reynolds,39,0.3310161504881952
745500,665833,Oneil Cruz,41,
745500,656305,Matt Chapman,45,0.3397771031342955
745500,624585,Jorge Soler,46,
745500,671218,Heliot Ramos,52,
745500,457705,Andrew McCutchen,56,0.3427446141990418
745500,668804,Bryan Reynolds,57,0.3310161504881952
745500,665833,Oneil Cruz,59,
745500,656305,Matt Chapman,63,0.3397771031342955
745500,624585,Jorge Soler,64,0.3387795454540918
745500,671218,Heliot Ramos,66,
745500,656305,Matt Chapman,75,
745500,457705,Andrew McCutchen,77,0.3427446141990418
745500,668804,Bryan Reynolds,78,
745501,542303,Marcell Ozuna,3,
745501,457705,Andrew McCutchen,4,0.3427446141990418
745501,668804,Bryan Reynolds,5,
745501,621566,Matt Olson,10,0.2726847584048907
745501,606115,Orlando Arcia,12,
745501,665833,Oneil Cruz,13,0.3245041865551054
745501,457705,Andrew McCutchen,16,0.3427446141990418
745501,668804,Bryan Reynolds,17,
745501,665833,Oneil Cruz,25,
745501,542303,Marcell Ozuna,30,0.3394500888445798
745501,621566,Matt Olson,31,
745501,457705,Andrew McCutchen,32,0.3427446141990418
745501,668804,Bryan Reynolds,33,
745501,606115,Orlando Arcia,36,
745501,665833,Oneil Cruz,43,
745501,542303,Marcell Ozuna,47,
745501,457705,Andrew McCutchen,49,0.3427446141990418
745501,668804,Bryan Reynolds,50,
745501,621566,Matt Olson,55,0.2726847584048907
745501,606115,Orlando Arcia,57,
745501,665833,Oneil Cruz,58,0.3245041865551054
745501,457705,Andrew McCutchen,61,0.3427446141990418
745501,668804,Bryan Reynolds,62,
745501,542303,Marcell Ozuna,69,0.3394500888445798
745501,621566,Matt Olson,70,0.2726847584048907
745501,606115,Orlando Arcia,72,
745502,656305,Matt Chapman,4,
745502,457705,Andrew McCutchen,5,0.3427446141990418
745502,668804,Bryan Reynolds,6,
745502,624585,Jorge Soler,10,0.3387795454540918
745502,671218,Heliot Ramos,11,
745502,665833,Oneil Cruz,13,
745502,457705,Andrew McCutchen,20,0.3427446141990418
745502,668804,Bryan Reynolds,21,
745502,656305,Matt Chapman,27,
745502,665833,Oneil Cruz,28,0.3245041865551054
745502,457705,Andrew McCutchen,32,0.3427446141990418
745502,668804,Bryan Reynolds,33,0.3310161504881952
745502,665833,Oneil Cruz,37,
745502,624585,Jorge Soler,39,0.3387795454540918
745502,671218,Heliot Ramos,40,
745502,656305,Matt Chapman,49,0.3397771031342955
745502,624585,Jorge Soler,51,0.3387795454540918
745502,671218,Heliot Ramos,52,
745502,457705,Andrew McCutchen,53,0.3427446141990418
745502,668804,Bryan Reynolds,54,
745502,665833,Oneil Cruz,61,
745502,656305,Matt Chapman,64,0.3397771031342955
745502,624585,Jorge Soler,66,0.3387795454540918
745502,671218,Heliot Ramos,67,
745502,457705,Andrew McCutchen,76,0.3427446141990418
745502,668804,Bryan Reynolds,77,
745502,656305,Matt Chapman,79,0.3397771031342955
745502,624585,Jorge Soler,81,0.3387795454540918
745502,671218,Heliot Ramos,82,
745502,665833,Oneil Cruz,90,
745503,624585,Jorge Soler,1,0.3401357669452702
745503,656305,Matt Chapman,4,0.3387795454540918
745503,671218,Heliot Ramos,6,
745503,457705,Andrew McCutchen,7,0.3427446141990418
745503,668804,Bryan Reynolds,8,0.3310161504881952
745503,665833,Oneil Cruz,9,
745503,624585,Jorge Soler,19,0.3401357669452702
745503,656305,Matt Chapman,22,
745503,457705,Andrew McCutchen,23,0.3427446141990418
745503,668804,Bryan Reynolds,24,0.3310161504881952
745503,665833,Oneil Cruz,25,
745503,671218,Heliot Ramos,28,
745503,624585,Jorge Soler,35,0.3401357669452702
745503,656305,Matt Chapman,38,0.3387795454540918
745503,671218,Heliot Ramos,40,
745503,457705,Andrew McCutchen,45,0.3427446141990418
745503,668804,Bryan Reynolds,46,0.3310161504881952
745503,665833,Oneil Cruz,47,
745503,624585,Jorge Soler,49,
745503,656305,Matt Chapman,55,0.3387795454540918
745503,671218,Heliot Ramos,57,
745503,624585,Jorge Soler,64,
745503,457705,Andrew McCutchen,67,0.3427446141990418
745503,668804,Bryan Reynolds,68,0.3310161504881952
745503,665833,Oneil Cruz,69,
745503,656305,Matt Chapman,71,0.3387795454540918
745503,671218,Heliot Ramos,73,
745503,457705,Andrew McCutchen,79,0.3427446141990418
745503,668804,Bryan Reynolds,80,0.3310161504881952
745503,665833,Oneil Cruz,81,
745504,686668,Brenton Doyle,1,0.3154038186177774
745504,641857,Ryan McMahon,2,
745504,668804,Bryan Reynolds,5,
745504,663898,Brendan Rodgers,8,
745504,665833,Oneil Cruz,13,
745504,686668,Brenton Doyle,17,0.3154038186177774
745504,641857,Ryan McMahon,18,
745504,663898,Brendan Rodgers,24,
745504,668804,Bryan Reynolds,28,0.3310161504881952
745504,665833,Oneil Cruz,30,
745504,686668,Brenton Doyle,34,0.3154038186177774
745504,641857,Ryan McMahon,35,
745504,663898,Brendan Rodgers,41,
745504,668804,Bryan Reynolds,45,0.3310161504881952
745504,665833,Oneil Cruz,47,
745504,686668,Brenton Doyle,54,
745504,668804,Bryan Reynolds,57,
745504,641857,Ryan McMahon,59,
745504,665833,Oneil Cruz,62,
745504,663898,Brendan Rodgers,65,
745505,673548,Seiya Suzuki,2,0.3218178371517683
745505,641355,Cody Bellinger,3,0.280430454368654
745505,666624,Christopher Morel,4,
745505,457705,Andrew McCutchen,5,0.3427446141990418
745505,668804,Bryan Reynolds,6,0.3310161504881952
745505,665833,Oneil Cruz,8,
745505,664023,Ian Happ,9,0.3131190129555762
745505,663538,Nico Hoerner,10,0.3364596908168321
745505,683737,Michael Busch,11,
745505,673548,Seiya Suzuki,18,0.3218178371517683
745505,641355,Cody Bellinger,19,0.280430454368654
745505,666624,Christopher Morel,20,0.3410449178843963
745505,664023,Ian Happ,21,
745505,457705,Andrew McCutchen,24,0.3427446141990418
745505,668804,Bryan Reynolds,25,0.3310161504881952
745505,665833,Oneil Cruz,27,
745505,664023,Ian Happ,30,0.3131190129555762
745505,663538,Nico Hoerner,31,0.3364596908168321
745505,683737,Michael Busch,32,
745505,457705,Andrew McCutchen,38,0.3427446141990418
745505,668804,Bryan Reynolds,39,
745505,673548,Seiya Suzuki,41,0.3218178371517683
745505,641355,Cody Bellinger,42,0.280430454368654
745505,666624,Christopher Morel,43,0.3410449178843963
745505,664023,Ian Happ,44,0.3131190129555762
745505,663538,Nico Hoerner,45,0.3364596908168321
745505,683737,Michael Busch,46,0.364872846918827
745505,673548,Seiya Suzuki,50,0.3218178371517683
745505,641355,Cody Bellinger,51,
745505,665833,Oneil Cruz,54,
745505,664023,Ian Happ,60,0.3131190129555762
745505,663538,Nico Hoerner,61,0.3364596908168321
745505,683737,Michael Busch,62,
745505,457705,Andrew McCutchen,64,0.3427446141990418
745505,668804,Bryan Reynolds,65,0.3310161504881952
745505,665833,Oneil Cruz,67,
745505,673548,Seiya Suzuki,71,0.3218178371517683
745505,641355,Cody Bellinger,72,
745505,664023,Ian Happ,78,0.3131190129555762
745505,663538,Nico Hoerner,79,0.3364596908168321
745505,683737,Michael Busch,80,
745505,457705,Andrew McCutchen,81,0.3427446141990418
745505,668804,Bryan Reynolds,82,
745505,673548,Seiya Suzuki,87,0.3218178371517683
745505,641355,Cody Bellinger,88,
745506,663538,Nico Hoerner,1,0.3218178371517683
745506,641355,Cody Bellinger,3,0.280430454368654
745506,666624,Christopher Morel,4,
745506,457705,Andrew McCutchen,5,0.3427446141990418
745506,668804,Bryan Reynolds,6,0.3310161504881952
745506,665833,Oneil Cruz,7,
745506,664023,Ian Happ,12,0.3364596908168321
745506,683737,Michael Busch,13,
745506,457705,Andrew McCutchen,17,0.3427446141990418
745506,668804,Bryan Reynolds,18,
745506,663538,Nico Hoerner,21,0.3218178371517683
745506,641355,Cody Bellinger,23,
745506,665833,Oneil Cruz,24,
745506,666624,Christopher Morel,28,0.3410449178843963
745506,664023,Ian Happ,29,0.3364596908168321
745506,683737,Michael Busch,30,
745506,663538,Nico Hoerner,37,0.3218178371517683
745506,641355,Cody Bellinger,39,0.280430454368654
745506,666624,Christopher Morel,40,
745506,457705,Andrew McCutchen,41,0.3427446141990418
745506,668804,Bryan Reynolds,42,0.3310161504881952
745506,665833,Oneil Cruz,43,
745506,664023,Ian Happ,46,0.3364596908168321
745506,683737,Michael Busch,47,
745506,663538,Nico Hoerner,55,0.3218178371517683
745506,641355,Cody Bellinger,57,0.280430454368654
745506,666624,Christopher Morel,58,0.3410449178843963
745506,664023,Ian Happ,59,0.3364596908168321
745506,683737,Michael Busch,60,
745506,457705,Andrew McCutchen,63,0.3427446141990418
745506,668804,Bryan Reynolds,64,0.3310161504881952
745506,665833,Oneil Cruz,65,
745506,663538,Nico Hoerner,68,0.3218178371517683
745506,641355,Cody Bellinger,70,0.280430454368654
745506,666624,Christopher Morel,71,
745506,664023,Ian Happ,75,0.3364596908168321
745506,683737,Michael Busch,76,
745506,457705,Andrew McCutchen,80,0.3427446141990418
745506,668804,Bryan Reynolds,81,
745507,621493,Taylor Ward,3,
745507,457705,Andrew McCutchen,5,0.3427446141990418
745507,668804,Bryan Reynolds,6,0.3310161504881952
745507,665833,Oneil Cruz,7,
745507,681351,Logan O'Hoppe,10,
745507,687263,Zach Neto,18,
745507,457705,Andrew McCutchen,21,0.3427446141990418
745507,668804,Bryan Reynolds,22,0.3310161504881952
745507,665833,Oneil Cruz,23,
745507,621493,Taylor Ward,24,0.3110666224686518
745507,681351,Logan O'Hoppe,26,
745507,687263,Zach Neto,33,
745507,457705,Andrew McCutchen,39,0.3427446141990418
745507,668804,Bryan Reynolds,40,0.3310161504881952
745507,665833,Oneil Cruz,41,
745507,621493,Taylor Ward,44,0.3110666224686518
745507,681351,Logan O'Hoppe,46,0.3299562754343502
745507,687263,Zach Neto,50,
745507,621493,Taylor Ward,56,
745507,457705,Andrew McCutchen,59,0.3427446141990418
745507,668804,Bryan Reynolds,60,
745507,681351,Logan O'Hoppe,62,0.3154721189889544
745507,694384,Nolan Schanuel,63,
745507,665833,Oneil Cruz,64,
745507,687263,Zach Neto,69,
745508,694384,Nolan Schanuel,1,
745508,457705,Andrew McCutchen,4,0.3427446141990418
745508,668804,Bryan Reynolds,5,
745508,681351,Logan O'Hoppe,10,
745508,687263,Zach Neto,16,0.3154721189889544
745508,694384,Nolan Schanuel,17,
745508,457705,Andrew McCutchen,20,0.3427446141990418
745508,668804,Bryan Reynolds,21,
745508,681351,Logan O'Hoppe,26,0.3299562754343502
745508,687263,Zach Neto,29,
745508,694384,Nolan Schanuel,33,0.3110666224686518
745508,681351,Logan O'Hoppe,38,
745508,687263,Zach Neto,44,0.3154721189889544
745508,694384,Nolan Schanuel,45,
745508,457705,Andrew McCutchen,50,0.3427446141990418
745508,668804,Bryan Reynolds,51,
745508,681351,Logan O'Hoppe,53,0.3299562754343502
745508,687263,Zach Neto,56,
745508,694384,Nolan Schanuel,62,0.3110666224686518
745508,681351,Logan O'Hoppe,67,
745508,457705,Andrew McCutchen,71,
745508,687263,Zach Neto,73,0.3154721189889544
745508,694384,Nolan Schanuel,74,
745509,694384,Nolan Schanuel,1,0.3253815192982082
745509,621493,Taylor Ward,3,
745509,457705,Andrew McCutchen,4,0.3427446141990418
745509,668804,Bryan Reynolds,5,
745509,681351,Logan O'Hoppe,9,
745509,665833,Oneil Cruz,13,
745509,687263,Zach Neto,18,
745509,457705,Andrew McCutchen,19,0.3427446141990418
745509,668804,Bryan Reynolds,20,0.3310161504881952
745509,665833,Oneil Cruz,25,
745509,694384,Nolan Schanuel,26,0.3253815192982082
745509,621493,Taylor Ward,28,
745509,457705,Andrew McCutchen,32,
745509,681351,Logan O'Hoppe,33,
745509,668804,Bryan Reynolds,36,
745509,687263,Zach Neto,40,0.3154721189889544
745509,694384,Nolan Schanuel,41,0.3253815192982082
745509,621493,Taylor Ward,43,
745509,665833,Oneil Cruz,46,
745509,681351,Logan O'Hoppe,49,
745509,457705,Andrew McCutchen,53,0.3427446141990418
745509,668804,Bryan Reynolds,54,
745509,687263,Zach Neto,56,0.3154721189889544
745509,694384,Nolan Schanuel,57,
745509,621493,Taylor Ward,62,
745510,678662,Ezequiel Tovar,1,0.3279812993811923
745510,686668,Brenton Doyle,2,0.3154038186177774
745510,641857,Ryan McMahon,3,
745510,457705,Andrew McCutchen,6,0.3427446141990418
745510,668804,Bryan Reynolds,7,
745510,663898,Brendan Rodgers,10,
745510,665833,Oneil Cruz,12,
745510,678662,Ezequiel Tovar,18,0.3279812993811923
745510,686668,Brenton Doyle,19,0.3154038186177774
745510,641857,Ryan McMahon,20,
745510,457705,Andrew McCutchen,23,0.3427446141990418
745510,668804,Bryan Reynolds,24,
745510,663898,Brendan Rodgers,27,
745510,665833,Oneil Cruz,29,
745510,678662,Ezequiel Tovar,33,0.3279812993811923
745510,686668,Brenton Doyle,34,
745510,641857,Ryan McMahon,38,0.3136017778732257
745510,663898,Brendan Rodgers,42,
745510,457705,Andrew McCutchen,46,0.3427446141990418
745510,668804,Bryan Reynolds,47,
745510,678662,Ezequiel Tovar,48,0.3279812993811923
745510,686668,Brenton Doyle,49,0.3154038186177774
745510,641857,Ryan McMahon,50,
745510,665833,Oneil Cruz,52,
745510,663898,Brendan Rodgers,57,
745510,457705,Andrew McCutchen,62,
745510,678662,Ezequiel Tovar,65,0.3279812993811923
745510,686668,Brenton Doyle,66,0.3154038186177774
745510,641857,Ryan McMahon,67,
745510,668804,Bryan Reynolds,68,0.3310161504881952
745510,665833,Oneil Cruz,70,
745511,678662,Ezequiel Tovar,1,0.3279812993811923
745511,686668,Brenton Doyle,2,0.3154038186177774
745511,641857,Ryan McMahon,3,
745511,457705,Andrew McCutchen,4,0.3427446141990418
745511,668804,Bryan Reynolds,5,
745511,665833,Oneil Cruz,14,
745511,663898,Brendan Rodgers,15,
745511,457705,Andrew McCutchen,19,0.3427446141990418
745511,668804,Bryan Reynolds,20,
745511,678662,Ezequiel Tovar,22,0.3279812993811923
745511,686668,Brenton Doyle,23,0.3154038186177774
745511,641857,Ryan McMahon,24,
745511,663898,Brendan Rodgers,32,
745511,665833,Oneil Cruz,33,0.3245041865551054
745511,457705,Andrew McCutchen,35,
745511,678662,Ezequiel Tovar,38,
745511,668804,Bryan Reynolds,39,
745511,686668,Brenton Doyle,43,0.3154038186177774
745511,641857,Ryan McMahon,44,
745511,665833,Oneil Cruz,48,
745511,663898,Brendan Rodgers,52,
745511,457705,Andrew McCutchen,53,0.3427446141990418
745511,668804,Bryan Reynolds,54,
745511,678662,Ezequiel Tovar,58,
745511,665833,Oneil Cruz,63,
745512,686217,Sal Frelick,1,0.3587271837346278
745512,661388,William Contreras,2,0.3419318153910393
745512,642715,Willy Adames,3,
745512,457705,Andrew McCutchen,5,0.3427446141990418
745512,668804,Bryan Reynolds,6,
745512,656555,Rhys Hoskins,11,0.2942323857769491
745512,668930,Brice Turang,14,
745512,665833,Oneil Cruz,16,0.3245041865551054
745512,457705,Andrew McCutchen,19,0.3427446141990418
745512,668804,Bryan Reynolds,20,
745512,686217,Sal Frelick,21,0.3587271837346278
745512,661388,William Contreras,22,0.3419318153910393
745512,642715,Willy Adames,23,0.3134320541810432
745512,656555,Rhys Hoskins,25,
745512,668930,Brice Turang,31,0.2920540520680892
745512,686217,Sal Frelick,33,
745512,665833,Oneil Cruz,35,0.3245041865551054
745512,457705,Andrew McCutchen,38,
745512,661388,William Contreras,39,0.3419318153910393
745512,642715,Willy Adames,40,0.3134320541810432
745512,656555,Rhys Hoskins,42,
745512,668804,Bryan Reynolds,44,0.3310161504881952
745512,665833,Oneil Cruz,49,
745512,668930,Brice Turang,51,0.2920540520680892
745512,686217,Sal Frelick,53,
745512,457705,Andrew McCutchen,56,
745512,661388,William Contreras,57,0.3419318153910393
745512,642715,Willy Adames,58,0.3134320541810432
745512,656555,Rhys Hoskins,60,
745512,668804,Bryan Reynolds,62,
745512,687401,Joey Ortiz,68,0.3587271837346278
745512,661388,William Contreras,71,
745512,665833,Oneil Cruz,72,0.3245041865551054
745512,457705,Andrew McCutchen,75,0.3427446141990418
745512,668804,Bryan Reynolds,76,
745512,642715,Willy Adames,77,0.3134320541810432
745512,656555,Rhys Hoskins,79,0.3187137223838821
745512,687401,Joey Ortiz,82,
745513,661388,William Contreras,1,0.3419318153910393
745513,642715,Willy Adames,2,
745513,668804,Bryan Reynolds,5,
745513,656555,Rhys Hoskins,8,0.3187137223838821
745513,687401,Joey Ortiz,10,
745513,665833,Oneil Cruz,14,
745513,686217,Sal Frelick,16,0.3385496990571559
745513,694192,Jackson Chourio,17,0.2942323857769491
745513,668930,Brice Turang,18,0.3587271837346278
745513,661388,William Contreras,19,0.3419318153910393
745513,642715,Willy Adames,20,0.3134320541810432
745513,656555,Rhys Hoskins,22,0.3187137223838821
745513,687401,Joey Ortiz,24,
745513,668804,Bryan Reynolds,27,
745513,686217,Sal Frelick,31,0.3385496990571559
745513,694192,Jackson Chourio,32,0.2942323857769491
745513,668930,Brice Turang,33,0.3587271837346278
745513,661388,William Contreras,34,0.3419318153910393
745513,642715,Willy Adames,35,
745513,665833,Oneil Cruz,37,
745513,656555,Rhys Hoskins,40,0.3187137223838821
745513,687401,Joey Ortiz,42,
745513,668804,Bryan Reynolds,45,
745513,686217,Sal Frelick,47,0.3385496990571559
745513,694192,Jackson Chourio,48,0.2942323857769491
745513,668930,Brice Turang,49,0.3587271837346278
745513,661388,William Contreras,50,0.3419318153910393
745513,642715,Willy Adames,51,
745513,665833,Oneil Cruz,55,
745513,656555,Rhys Hoskins,57,
745513,687401,Joey Ortiz,62,0.2920540520680892
745513,686217,Sal Frelick,63,0.2942323857769491
745513,668930,Brice Turang,65,
745513,668804,Bryan Reynolds,66,
745513,661388,William Contreras,69,0.3419318153910393
745513,642715,Willy Adames,70,0.3134320541810432
745513,656555,Rhys Hoskins,72,
745513,665833,Oneil Cruz,75,0.3245041865551054
745513,457705,Andrew McCutchen,77,
745514,678882,Ceddanne Rafaela,1,0.3568673902286514
745514,680776,Jarren Duran,2,
745514,668804,Bryan Reynolds,7,
745514,457705,Andrew McCutchen,13,
745514,678882,Ceddanne Rafaela,17,0.3568673902286514
745514,680776,Jarren Duran,18,
745514,665833,Oneil Cruz,23,0.3427446141990418
745514,668804,Bryan Reynolds,26,
745514,678882,Ceddanne Rafaela,30,0.3568673902286514
745514,680776,Jarren Duran,31,
745514,457705,Andrew McCutchen,35,
745514,678882,Ceddanne Rafaela,44,
745514,665833,Oneil Cruz,45,
745514,680776,Jarren Duran,48,
745514,668804,Bryan Reynolds,54,0.3245041865551054
745514,457705,Andrew McCutchen,57,
745514,678882,Ceddanne Rafaela,60,
745514,665833,Oneil Cruz,63,
745514,680776,Jarren Duran,65,
745514,668804,Bryan Reynolds,71,
745514,457705,Andrew McCutchen,77,
745515,680776,Jarren Duran,1,
745515,668804,Bryan Reynolds,9,
